ID,Style,Artwork,Artist,Date,Link
78482,Abstract-Expressionism,Untitled (verso: Untitled),Willem de Kooning,1959,https://uploads2.wikiart.org/images/willem-de-kooning/untitled-verso-untitled.jpg
78483,Abstract-Expressionism,Floating Figures,Neil Welliver,1959,https://uploads0.wikiart.org/images/neil-welliver/floating-figures.jpg
78484,Abstract-Expressionism,Royal Head,Neil Welliver,1958-1959,https://uploads8.wikiart.org/images/neil-welliver/royal-head-1959.jpg
78485,Abstract-Expressionism,Calligraphy,Mark Tobey,1959,https://uploads6.wikiart.org/images/mark-tobey/calligraphy-1959.jpg
78486,Abstract-Expressionism,Mon,Mark Tobey,1959,https://uploads7.wikiart.org/images/mark-tobey/mon-1959.jpg
78487,Abstract-Expressionism,Travel Tobey,Mark Tobey,1959,https://uploads7.wikiart.org/images/mark-tobey/travel-tobey-1959.jpg
78488,Abstract-Expressionism,Untitled,Mark Tobey,1959,https://uploads3.wikiart.org/images/mark-tobey/untitled-1959.jpg
78489,Abstract-Expressionism,Beth Rash,Morris Louis,1958-1959,https://uploads6.wikiart.org/images/morris-louis/beth-rash-1959.jpg
78490,Abstract-Expressionism,Above Deep Waters,Hans Hofmann,1959,https://uploads5.wikiart.org/images/hans-hofmann/above-deep-waters-1959.jpg
78491,Abstract-Expressionism,The Bouquet,Hans Hofmann,1959,https://uploads8.wikiart.org/images/hans-hofmann/the-bouquet-1959.jpg
78492,Abstract-Expressionism,The Vanquished,Hans Hofmann,1959,https://uploads2.wikiart.org/images/hans-hofmann/the-vanquished-1959.jpg
78493,Abstract-Expressionism,Cathedral,Hans Hofmann,1959,https://uploads6.wikiart.org/images/hans-hofmann/cathedral-1959.jpg
78494,Abstract-Expressionism,Indian Summer,Hans Hofmann,1959,https://uploads1.wikiart.org/images/hans-hofmann/indian-summer-1959.jpg
78495,Abstract-Expressionism,The Conjurer,Hans Hofmann,1959,https://uploads0.wikiart.org/images/hans-hofmann/the-conjurer-1959.jpg
78496,Abstract-Expressionism,Acres,Helen Frankenthaler,1959,https://uploads0.wikiart.org/images/helen-frankenthaler/acres-1959.jpg
78497,Abstract-Expressionism,Untitled (SF59-531),Sam Francis,1958-1959,https://uploads4.wikiart.org/images/sam-francis/untitled-sf59-531-1959.jpg
78498,Abstract-Expressionism,Untitled,Sam Francis,1959,https://uploads4.wikiart.org/images/sam-francis/untitled-1959.jpg
78499,Abstract-Expressionism,Round the World,Sam Francis,1958-1959,https://uploads2.wikiart.org/images/sam-francis/round-the-world-1959.jpg
78500,Abstract-Expressionism,Emblem 8 + 1,Sam Francis,1958-1959,https://uploads6.wikiart.org/images/sam-francis/emblem-8-1-1959.jpg
78501,Abstract-Expressionism,Untitled,Sam Francis,1959,https://uploads6.wikiart.org/images/sam-francis/untitled-1959-2.jpg
78502,Abstract-Expressionism,Cool White,Lee Krasner,1959,https://uploads6.wikiart.org/images/lee-krasner/cool-white-1959.jpg
78503,Abstract-Expressionism,Down to Earth,Miriam Schapiro,1959,https://uploads4.wikiart.org/images/miriam-schapiro/down-to-earth-1959.jpg
78504,Abstract-Expressionism,Composition Abstraite,Raoul Ubac,1959,https://uploads7.wikiart.org/images/raoul-ubac/composition-abstraite-1959.jpg
78505,Abstract-Expressionism,Encounter aka Brouhaha 3,Perle Fine,1959,https://uploads1.wikiart.org/images/perle-fine/encounter-aka-brouhaha-3-1959.jpg
78506,Abstract-Expressionism,The Big Splash (aka Tantrum I),Perle Fine,1959,https://uploads5.wikiart.org/images/perle-fine/the-big-splash-aka-tantrum-i-1959.jpg
78507,Abstract-Expressionism,Undisciplined Emotion I,Perle Fine,1959,https://uploads0.wikiart.org/images/perle-fine/undisciplined-emotion-i-1959.jpg
78508,Abstract-Expressionism,Corinth,Theodoros Stamos,1959,https://uploads8.wikiart.org/images/theodoros-stamos/corinth-1959.jpg
78509,Abstract-Expressionism,Pompeii,Hans Hofmann,1959,https://uploads4.wikiart.org/images/hans-hofmann/pompeii-1959.jpg
78510,Abstract-Expressionism,Raven III,David Smith,1959,https://uploads5.wikiart.org/images/david-smith/raven-iii-1959.jpg
78511,Abstract-Expressionism,Kay's Travel,Friedel Dzubas,1959,https://uploads2.wikiart.org/images/friedel-dzubas/kay-s-travel-1959.jpg
78512,Abstract-Expressionism,Omen,Friedel Dzubas,1959,https://uploads3.wikiart.org/images/friedel-dzubas/omen-1959.jpg
78513,Abstract-Expressionism,Polaris,Friedel Dzubas,1959,https://uploads6.wikiart.org/images/friedel-dzubas/polaris-1959.jpg
78514,Abstract-Expressionism,Untitled,Friedel Dzubas,1959,https://uploads7.wikiart.org/images/friedel-dzubas/untitled-1959.jpg
78515,Abstract-Expressionism,Untitled,Friedel Dzubas,1959,https://uploads1.wikiart.org/images/friedel-dzubas/untitled-1959(1).jpg
78516,Abstract-Expressionism,Untitled,Joan Mitchell,1959,https://uploads6.wikiart.org/images/joan-mitchell/untitled-1959.jpg
78517,Abstract-Expressionism,SF59-040,Sam Francis,1959,https://uploads4.wikiart.org/images/sam-francis/sf59-040-1959.jpg
78518,Abstract-Expressionism,Charging Bull No. 7,Elaine de Kooning,1959,https://uploads2.wikiart.org/images/elaine-de-kooning/charging-bull-no-7-1959.jpg
78519,Abstract-Expressionism,Balada,Esteban Vicente,1959,https://uploads6.wikiart.org/images/esteban-vicente/balada-1959.jpg
78520,Abstract-Expressionism,Untitled,Esteban Vicente,1959,https://uploads8.wikiart.org/images/esteban-vicente/untitled-1959.jpg
78521,Abstract-Expressionism,Taxi Cab II,Al Held,1959,https://uploads3.wikiart.org/images/al-held/taxi-cab-ii-1959.jpg
78522,Abstract-Expressionism,S,John Chamberlain,1959,https://uploads2.wikiart.org/images/john-chamberlain/s-1959.jpg
78523,Abstract-Expressionism,Statue in a Cemetery,Endre Balint,1959,https://uploads8.wikiart.org/images/endre-balint/statue-in-a-cemetery-1959.jpg
78524,Abstract-Expressionism,Portrait of Jack Greenbaum,Elaine de Kooning,1959,https://uploads1.wikiart.org/images/elaine-de-kooning/portrait-of-jack-greenbaum-1959.jpg
78525,Abstract-Expressionism,Middle Blue III,Sam Francis,1959,https://uploads2.wikiart.org/images/sam-francis/middle-blue-iii-1959.jpg
78526,Abstract-Expressionism,Untitled,Douglas Huebler,1959,https://uploads8.wikiart.org/images/douglas-huebler/untitled-1959.jpg
78527,Abstract-Expressionism,Interlacing Colors I,Alfred Jensen,1959,https://uploads0.wikiart.org/images/alfred-jensen/interlacing-colors-i-1959.jpg
78528,Abstract-Expressionism,Spanish Door Design Purple,Alfred Jensen,1959,https://uploads6.wikiart.org/images/alfred-jensen/spanish-door-design-purple-1959.jpg
78529,Abstract-Expressionism,The Houston Scene,Hassel Smith,1959,https://uploads5.wikiart.org/images/hassel-smith/the-houston-scene-1959.jpg
78530,Abstract-Expressionism,Untitled,Hassel Smith,1959,https://uploads5.wikiart.org/images/hassel-smith/untitled-1959.jpg
78531,Abstract-Expressionism,Untitled,Hassel Smith,1959,https://uploads7.wikiart.org/images/hassel-smith/untitled-1959-1.jpg
78532,Abstract-Expressionism,White Provincetown,Edward Corbett,1959,https://uploads8.wikiart.org/images/edward-corbett/white-provincetown-1959.jpg
78533,Abstract-Expressionism,The Annunciation,Jay DeFeo,1959,https://uploads1.wikiart.org/images/jay-defeo/the-annunciation-1959.jpg
78534,Abstract-Expressionism,The Jewel,Jay DeFeo,1959,https://uploads3.wikiart.org/images/jay-defeo/the-jewel-1959.jpg
78535,Abstract-Expressionism,Monhegan Island Seascape,Ralph Rosenborg,1959,https://uploads6.wikiart.org/images/ralph-rosenborg/monhegan-island-seascape-1959.jpg
78536,Abstract-Expressionism,Airborn,Morris Louis,1959,https://uploads4.wikiart.org/images/morris-louis/airborn-1959.jpg
78537,Abstract-Expressionism,Yellow Triptych,Terry Frost,1959,https://uploads2.wikiart.org/images/terry-frost/yellow-triptych-1959.jpg
78538,Abstract-Expressionism,Untitled,Romare Bearden,1959,https://uploads7.wikiart.org/images/romare-bearden/untitled-1959.jpg
78539,Abstract-Expressionism,Untitled,Romare Bearden,1959,https://uploads0.wikiart.org/images/romare-bearden/untitled-1959-1.jpg
78540,Abstract-Expressionism,Untitled,Romare Bearden,1959,https://uploads0.wikiart.org/images/romare-bearden/untitled-1959-2.jpg
78541,Abstract-Expressionism,Untitled,Romare Bearden,1959,https://uploads0.wikiart.org/images/romare-bearden/untitled-1959-3.jpg
78542,Abstract-Expressionism,Venetian Glow,Peter Busa,1959,https://uploads8.wikiart.org/images/peter-busa/venetian-glow-1959.jpg
78543,Abstract-Expressionism,Ponctuation,Pol Bury,1959,https://uploads4.wikiart.org/images/pol-bury/ponctuation-1959.jpg
78544,Abstract-Expressionism,Untitled,John Ferren,1959,https://uploads4.wikiart.org/images/john-ferren/untitled-1959.jpg
78545,Abstract-Expressionism,Collage Painting No. 1,Manuel Neri,1959,https://uploads8.wikiart.org/images/manuel-neri/collage-painting-no-1-1959.jpg
78546,Abstract-Expressionism,Roseland,Milton Resnick,1959,https://uploads7.wikiart.org/images/milton-resnick/roseland-1959.jpg
78547,Abstract-Expressionism,Untitled #6,Milton Resnick,1959,https://uploads0.wikiart.org/images/milton-resnick/untitled-6-1959.jpg
78548,Abstract-Expressionism,Untitled,Milton Resnick,1959,https://uploads7.wikiart.org/images/milton-resnick/untitled-1959.jpg
78549,Abstract-Expressionism,Untitled,Milton Resnick,1959,https://uploads2.wikiart.org/images/milton-resnick/untitled.jpg
78550,Abstract-Expressionism,Raíz (6),Martin Chirino,1959,https://uploads5.wikiart.org/images/martin-chirino/ra-z-6-1959.jpg
78551,Abstract-Expressionism,Blue Note,Jack Tworkov,1959,https://uploads6.wikiart.org/images/jack-tworkov/blue-note-1959.jpg
78552,Abstract-Expressionism,Day’s End,Jack Tworkov,1959,https://uploads6.wikiart.org/images/jack-tworkov/day-s-end-1959.jpg
78553,Abstract-Expressionism,Blue Abstract,William Scott,1959,https://uploads2.wikiart.org/images/william-scott/blue-abstract-1959.jpg
78554,Abstract-Expressionism,Composition with Blue and Black,William Scott,1959,https://uploads2.wikiart.org/images/william-scott/composition-with-blue-and-black-1959.jpg
78555,Abstract-Expressionism,Painting,William Scott,1959,https://uploads6.wikiart.org/images/william-scott/painting-1959.jpg
78556,Abstract-Expressionism,20 November 1959,Conrad Marca-Relli,1959,https://uploads1.wikiart.org/images/conrad-marca-relli/20-november-1959-1959.jpg
78557,Abstract-Expressionism,F-S-6-59,Conrad Marca-Relli,1959,https://uploads2.wikiart.org/images/conrad-marca-relli/f-s-6-59-1959.jpg
78558,Abstract-Expressionism,Steel Grey,Conrad Marca-Relli,1959,https://uploads4.wikiart.org/images/conrad-marca-relli/steel-grey-1959.jpg
78559,Abstract-Expressionism,Florentine Wall with Trees,Gandy Brodie,1959,https://uploads5.wikiart.org/images/gandy-brodie/florentine-wall-with-trees-1959.jpg
78560,Abstract-Expressionism,Testament of a Dead Leaf,Mordecai Ardon,1959,https://uploads5.wikiart.org/images/mordecai-ardon/testament-of-a-dead-leaf-1959.jpg
78561,Abstract-Expressionism,Untitled,Ulfert Wilke,1959,https://uploads5.wikiart.org/images/ulfert-wilke/untitled-1959.jpg
78562,Abstract-Expressionism,Untitled,Richards Ruben,1959,https://uploads7.wikiart.org/images/richards-ruben/untitled-1959.jpg
78563,Abstract-Expressionism,Janus 2,William Turnbull,1959,https://uploads8.wikiart.org/images/william-turnbull/janus-2-1959.jpg
78564,Abstract-Expressionism,Duchess of Alba,Reuben Nakian,1959,https://uploads4.wikiart.org/images/reuben-nakian/duchess-of-alba-1959.jpg
78565,Abstract-Expressionism,Dutchess of Alba,Reuben Nakian,1959,https://uploads5.wikiart.org/images/reuben-nakian/dutchess-of-alba-1959.jpg
78566,Abstract-Expressionism,Untitled,Lee Bontecou,1959,https://uploads5.wikiart.org/images/lee-bontecou/untitled-1959.jpg
78567,Abstract-Expressionism,Pincio,Nicolas Carone,1959,https://uploads5.wikiart.org/images/nicolas-carone/pincio-1959.jpg
78568,Abstract-Expressionism,Untitled,Giorgio Cavallon,1959,https://uploads0.wikiart.org/images/giorgio-cavallon/untitled-1959.jpg
78569,Abstract-Expressionism,Cénotaphe de Chicoutimi,Armand Vaillancourt,1959,https://uploads0.wikiart.org/images/armand-vaillancourt/cenotaphe-of-chicoutimi-1959.jpg
78570,Abstract-Expressionism,Brink,Adolph Gottlieb,1959,https://uploads5.wikiart.org/images/adolph-gottlieb/brink-1959.jpg
78571,Abstract-Expressionism,False Start,Jasper Johns,1959,https://uploads8.wikiart.org/images/jasper-johns/false-start-1959.jpg
78572,Abstract-Expressionism,Tennyson,Jasper Johns,1959,https://uploads0.wikiart.org/images/jasper-johns/tennyson.jpg
78573,Abstract-Expressionism,Extravaganza,Salvador Dali,1959,https://uploads3.wikiart.org/00164/images/salvador-dali/extravaganza-1959.jpg
78574,Abstract-Expressionism,Nativity,Salvador Dali,1959,https://uploads8.wikiart.org/00164/images/salvador-dali/nativity-1959.jpg
78575,Abstract-Expressionism,Untitled,Fernando García Ponce,1959,https://uploads2.wikiart.org/00210/images/fernando-garcia-ponce/untitled-1959.jpg
78576,Abstract-Expressionism,Summer,Joe Tilson,1959,https://uploads7.wikiart.org/00218/images/joe-tilson/summer-1959.jpg
78577,Abstract-Expressionism,Summer,Joe Tilson,1959,https://uploads0.wikiart.org/00218/images/joe-tilson/summer-1959-1.jpg
78578,Abstract-Expressionism,Summer,Joe Tilson,1959,https://uploads0.wikiart.org/00218/images/joe-tilson/summer-1959-2.jpg
78579,Abstract-Expressionism,Las musas inconformes,Alice Rahon,1959,https://uploads4.wikiart.org/00288/images/alice-rahon/screen-shot-2020-05-12-at-4-29-45-pm.png!PinterestSmall.png
78580,Abstract-Expressionism,Winter Birch,Ed Clark,1959,https://uploads5.wikiart.org/00331/images/ed-clark/winter-birch-1959-77x77in-1.jpg
78581,Abstract-Expressionism,Les cosmogones (Stage),Wolfgang Paalen,XX cent.,https://uploads6.wikiart.org/images/wolfgang-paalen/les-cosmogones-stage.jpg
78582,Abstract-Expressionism,Angel of Light,Salvador Dali,1960,https://uploads7.wikiart.org/images/salvador-dali/angel-of-light.jpg
78583,Abstract-Expressionism,Portrait of St. Jerome,Salvador Dali,1960,https://uploads5.wikiart.org/images/salvador-dali/portrait-of-st-jerome.jpg
78584,Abstract-Expressionism,Joy of a Girl in the Sun,Joan Miro,1960,https://uploads8.wikiart.org/images/joan-miro/not_detected_227980.jpg
78585,Abstract-Expressionism,The Red Disk,Joan Miro,1960,https://uploads1.wikiart.org/images/joan-miro/the-red-disk.jpg
78586,Abstract-Expressionism,"Untitled, Rome",Cy Twombly,1960,https://uploads3.wikiart.org/images/cy-twombly/untitled-rome.jpg
78587,Abstract-Expressionism,"Green, Yellow and Orange",Georgia O'Keeffe,1960,https://uploads1.wikiart.org/images/georgia-o-keeffe/green-yellow-and-orange.jpg
78588,Abstract-Expressionism,Door to the River,Willem de Kooning,1960,https://uploads5.wikiart.org/images/willem-de-kooning/door-to-the-river.jpg
78589,Abstract-Expressionism,Phenomena High Octane,Paul Jenkins,1960,https://uploads2.wikiart.org/images/paul-jenkins/not_detected_235698.jpg
78590,Abstract-Expressionism,Lovers of Light,Mark Tobey,1960,https://uploads1.wikiart.org/images/mark-tobey/lovers-of-light-1960.jpg
78591,Abstract-Expressionism,The Gate,Hans Hofmann,1959-1960,https://uploads5.wikiart.org/images/hans-hofmann/the-gate-1960.jpg
78592,Abstract-Expressionism,The Lark,Hans Hofmann,1960,https://uploads5.wikiart.org/images/hans-hofmann/the-lark-1960.jpg
78593,Abstract-Expressionism,Olive Grove,Hans Hofmann,1960,https://uploads8.wikiart.org/images/hans-hofmann/olive-grove-1960.jpg
78594,Abstract-Expressionism,Aquatic Garden,Hans Hofmann,1960,https://uploads2.wikiart.org/images/hans-hofmann/aquatic-garden-1960.jpg
78595,Abstract-Expressionism,Goliath,Hans Hofmann,1960,https://uploads4.wikiart.org/images/hans-hofmann/goliath-1960.jpg
78596,Abstract-Expressionism,April IV,Helen Frankenthaler,1960,https://uploads3.wikiart.org/images/helen-frankenthaler/april-iv-1960.jpg
78597,Abstract-Expressionism,Blue Balls,Sam Francis,1960,https://uploads6.wikiart.org/images/sam-francis/blue-balls-1960.jpg
78598,Abstract-Expressionism,The White Line,Sam Francis,1960,https://uploads1.wikiart.org/images/sam-francis/the-white-line-1960.jpg
78599,Abstract-Expressionism,Blue Sky Painting,Sam Francis,1960,https://uploads4.wikiart.org/images/sam-francis/blue-sky-painting-1960.jpg
78600,Abstract-Expressionism,Foot Print,Sam Francis,1960,https://uploads6.wikiart.org/images/sam-francis/foot-print-1960.jpg
78601,Abstract-Expressionism,Deux Magots,Sam Francis,1960,https://uploads7.wikiart.org/images/sam-francis/deux-magots-1960.jpg
78602,Abstract-Expressionism,Damn Braces,Sam Francis,1960,https://uploads7.wikiart.org/images/sam-francis/damn-braces-1960.jpg
78603,Abstract-Expressionism,Composition in Blue and White,Sam Francis,1960,https://uploads7.wikiart.org/images/sam-francis/composition-in-blue-and-white-1960.jpg
78604,Abstract-Expressionism,Happy Death Stone,Sam Francis,1960,https://uploads4.wikiart.org/images/sam-francis/happy-death-stone-1960.jpg
78605,Abstract-Expressionism,Sketch,Sam Francis,1960,https://uploads2.wikiart.org/images/sam-francis/sketch-1960.jpg
78606,Abstract-Expressionism,Juan Gris in Paris (adieu Picabia),Dan Flavin,1960,https://uploads0.wikiart.org/images/dan-flavin/juan-gris-in-paris-adieu-picabia-1960.jpg
78607,Abstract-Expressionism,Charcoal Red (Winter),Perle Fine,1960,https://uploads5.wikiart.org/images/perle-fine/charcoal-red-winter-1960.jpg
78608,Abstract-Expressionism,La Chatiere,Joan Mitchell,1960,https://uploads0.wikiart.org/images/joan-mitchell/la-chatiere-1960.jpg
78609,Abstract-Expressionism,Untitled Red Painting,Brett Whiteley,1960,https://uploads2.wikiart.org/images/brett-whiteley/untitled-red-painting-1960.jpg
78610,Abstract-Expressionism,High Snow Low Sun,Theodoros Stamos,1960,https://uploads0.wikiart.org/images/theodoros-stamos/high-snow-low-sun-1960.jpg
78611,Abstract-Expressionism,October Field,Theodoros Stamos,1960,https://uploads5.wikiart.org/images/theodoros-stamos/october-field-1960.jpg
78612,Abstract-Expressionism,Reward #2,Theodoros Stamos,1960,https://uploads0.wikiart.org/images/theodoros-stamos/reward-2-1960.jpg
78613,Abstract-Expressionism,Moon Meditation,Richard Pousette-Dart,1960,https://uploads3.wikiart.org/images/richard-pousette-dart/moon-meditation-1960.jpg
78614,Abstract-Expressionism,Rimrock,Jimmy Ernst,1960,https://uploads3.wikiart.org/images/jimmy-ernst/rimrock-1960.jpg
78615,Abstract-Expressionism,Untitled,Helen Frankenthaler,1960,https://uploads3.wikiart.org/images/helen-frankenthaler/untitled-1960.jpg
78616,Abstract-Expressionism,Untitled,Sam Francis,1960,https://uploads4.wikiart.org/images/sam-francis/untitled-1960.jpg
78617,Abstract-Expressionism,Red Abstraction,Alma Woodsey Thomas,1960,https://uploads1.wikiart.org/images/alma-woodsey-thomas/red-abstraction-1960.jpg
78618,Abstract-Expressionism,Untitled (Blue and Burnt Orange),William Baziotes,1960,https://uploads4.wikiart.org/images/william-baziotes/untitled-blue-and-burnt-orange-1960.jpg
78619,Abstract-Expressionism,Excalibur,Norman Bluhm,1960,https://uploads6.wikiart.org/images/norman-bluhm/excalibur-1960.jpg
78620,Abstract-Expressionism,Untitled,Howard Mehring,1960,https://uploads7.wikiart.org/images/howard-mehring/untitled-1960.jpg
78621,Abstract-Expressionism,Untitled,Howard Mehring,1960,https://uploads1.wikiart.org/images/howard-mehring/untitled-1960(1).jpg
78622,Abstract-Expressionism,Untitled,Howard Mehring,1960,https://uploads1.wikiart.org/images/howard-mehring/untitled-1960(2).jpg
